,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,18,Omri Casspi,SF,6-9,225,"June 22, 1988",Israel,1,
1,15,DeMarcus Cousins,C,6-10,270,"August 13, 1990",United States,R,Kentucky
2,10,Samuel Dalembert,C,6-11,255,"May 10, 1981",Haiti,8,Seton Hall
3,13,Tyreke Evans,SG,6-6,220,"September 19, 1989",United States,1,Memphis
4,32,Francisco Garcia,SF,6-7,195,"December 31, 1981",Dominican Republic,5,Louisville
5,20,Donte Greene,SF,6-11,226,"February 21, 1988",Germany,2,Syracuse
6,9,Luther Head,PG,6-3,185,"November 26, 1982",United States,5,Illinois
7,41,Darnell Jackson,PF,6-9,253,"November 7, 1985",United States,2,Kansas
8,5,Eugene Jeter,PG,5-11,175,"December 2, 1983",United States,R,University of Portland
9,24,Carl Landry,PF,6-9,248,"September 19, 1983",United States,3,"Vincennes University, Purdue"
10,3,Jermaine Taylor,SG,6-4,210,"December 8, 1986",United States,1,Central Florida
11,34,Jason Thompson,PF,6-11,250,"July 21, 1986",United States,2,Rider University
12,23,Marcus Thornton,SG,6-4,205,"June 5, 1987",United States,1,LSU
13,19,Beno Udrih,PG,6-3,205,"July 5, 1982",Slovenia,6,
14,33,Hassan Whiteside,C,7-0,265,"June 13, 1989",United States,R,Marshall
15,3,Antoine Wright,SG,6-7,210,"February 6, 1984",United States,5,Texas A&M
