Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,19.0,CHI,NBA,PF,71,71,27.9,3.6,7.4,0.483,0.8,1.9,0.391,2.8,5.5,0.515,0.534,1.3,1.8,0.728,0.9,3.7,4.6,1.4,0.9,0.6,1.4,1.8,9.2
2021-22,20.0,CHI,NBA,PF,5,5,25.0,2.6,4.6,0.565,0.6,1.2,0.5,2.0,3.4,0.588,0.63,0.8,0.8,1.0,0.2,2.0,2.2,0.6,0.6,0.4,0.4,1.8,6.6
Career,,,NBA,,76,76,27.7,3.5,7.3,0.486,0.8,1.9,0.396,2.8,5.4,0.518,0.538,1.3,1.7,0.736,0.9,3.6,4.4,1.3,0.9,0.6,1.3,1.8,9.1
