,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3095,6668,0.464,455,1347,0.338,2640,5321,0.496,1753,2213,0.792,821,2587,3408,1916,656,375,1231,1696,8398
1,Team/G,,242.4,37.7,81.3,0.464,5.5,16.4,0.338,32.2,64.9,0.496,21.4,27.0,0.792,10.0,31.5,41.6,23.4,8.0,4.6,15.0,20.7,102.4
2,Lg Rank,,5,19,29,7.0,29,29,25.0,5,5,11.0,1,2,4.0,20,28,29,8,14,19,23,18,15
3,Year/Year,,0.4%,3.7%,-2.2%,0.026,12.1%,10.1%,0.006,2.3%,-4.9%,0.035,7.0%,4.9%,0.016,-13.5%,7.5%,1.6%,8.2%,-1.8%,14.7%,0.0%,8.0%,4.8%
4,Opponent,82.0,19880,3276,6962,0.471,742,2089,0.355,2534,4873,0.52,1394,1842,0.757,877,2558,3435,1857,638,427,1220,1768,8688
5,Opponent/G,,242.4,40.0,84.9,0.471,9.0,25.5,0.355,30.9,59.4,0.52,17.0,22.5,0.757,10.7,31.2,41.9,22.6,7.8,5.2,14.9,21.6,106.0
6,Lg Rank,,5,27,16,28.0,21,24,17.0,24,11,28.0,12,9,18.0,17,3,7,20,17,17,13,7,23
7,Year/Year,,0.4%,-2.9%,0.4%,-0.016,6.5%,10.1%,-0.012,-5.3%,-3.2%,-0.011,7.7%,8.1%,-0.003,-8.0%,-2.3%,-3.8%,-3.9%,-7.0%,-4.9%,-1.9%,1.0%,-0.6%
