,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,64.0,15560,2586,5865,0.441,853,2540,0.336,1733,3325,0.521,1223,1624,0.753,675,2193,2868,1525,555,362,981,1370,7248
1,Team/G,,243.1,40.4,91.6,0.441,13.3,39.7,0.336,27.1,52.0,0.521,19.1,25.4,0.753,10.5,34.3,44.8,23.8,8.7,5.7,15.3,21.4,113.3
2,Lg Rank,,30,18,1,28.0,8,3,28.0,24,24,19.0,7,3,23.0,10,18,14,20,4,4,26,19,12
3,Year/Year,,0.5%,-2.9%,0.4%,-0.015,32.2%,38.1%,-0.015,-14.1%,-16.9%,0.017,-0.2%,4.3%,-0.034,-6.3%,2.2%,0.0%,-3.2%,4.1%,12.9%,17.0%,5.5%,0.7%
4,Opponent,64.0,15560,2760,5786,0.477,740,2040,0.363,2020,3746,0.539,1263,1613,0.783,647,2383,3030,1560,499,355,992,1383,7523
5,Opponent/G,,243.1,43.1,90.4,0.477,11.6,31.9,0.363,31.6,58.5,0.539,19.7,25.2,0.783,10.1,37.2,47.3,24.4,7.8,5.5,15.5,21.6,117.5
6,Lg Rank,,30,28,23,25.0,7,5,20.0,30,30,23.0,27,26,24.0,14,30,29,13,18,26,8,8,28
7,Year/Year,,0.5%,2.4%,0.4%,0.01,-8.9%,-5.0%,-0.016,7.3%,3.6%,0.019,15.5%,13.1%,0.016,-10.0%,8.2%,3.7%,-6.8%,18.6%,-0.0%,5.1%,-1.3%,3.1%
