,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3231,7055,0.458,550,1475,0.373,2681,5580,0.48,1893,2392,0.791,953,2492,3445,1711,638,527,1201,1842,8905
1,Team/G,,242.4,39.4,86.0,0.458,6.7,18.0,0.373,32.7,68.0,0.48,23.1,29.2,0.791,11.6,30.4,42.0,20.9,7.8,6.4,14.6,22.5,108.6
2,Lg Rank,,7,3,3,12.0,15,18,11.0,4,2,16.0,1,2,8.0,9,14,11,15,6,1,21,25,2
3,Year/Year,,0.5%,-5.1%,-4.7%,-0.002,-27.7%,-32.5%,0.025,1.5%,6.9%,-0.026,23.1%,17.0%,0.039,-8.8%,-0.2%,-2.7%,-6.7%,-14.2%,39.8%,11.0%,-1.8%,-2.2%
4,Opponent,82.0,19880,3401,7273,0.468,582,1531,0.38,2819,5742,0.491,1828,2346,0.779,1165,2695,3860,1980,647,414,1229,1927,9212
5,Opponent/G,,242.4,41.5,88.7,0.468,7.1,18.7,0.38,34.4,70.0,0.491,22.3,28.6,0.779,14.2,32.9,47.1,24.1,7.9,5.0,15.0,23.5,112.3
6,Lg Rank,,7,30,30,23.0,22,21,25.0,30,30,19.0,28,27,23.0,30,28,30,29,23,18,7,3,30
7,Year/Year,,0.5%,3.9%,3.9%,-0.0,1.7%,-1.6%,0.013,4.4%,5.5%,-0.005,1.2%,-1.3%,0.02,10.6%,-3.9%,0.1%,2.1%,14.1%,0.2%,-11.2%,11.0%,3.2%
