,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,2850,6746,0.422,293,896,0.327,2557,5850,0.437,1502,2012,0.747,1118,2542,3660,1712,636,521,1501,1864,7495
1,Team/G,,241.8,34.8,82.3,0.422,3.6,10.9,0.327,31.2,71.3,0.437,18.3,24.5,0.747,13.6,31.0,44.6,20.9,7.8,6.4,18.3,22.7,91.4
2,Lg Rank,,14,21,8,26.0,25,24,25.0,13,3,27.0,14,14,17.0,2,10,2,18,16,2,28,24,25
3,Year/Year,,-0.1%,-3.3%,2.5%,-0.025,-24.3%,-12.7%,-0.05,-0.2%,5.3%,-0.024,-1.8%,1.6%,-0.026,15.5%,2.4%,6.1%,-9.5%,11.2%,10.9%,25.5%,6.4%,-4.1%
4,Opponent,82.0,19830,3072,6786,0.453,428,1197,0.358,2644,5589,0.473,1712,2219,0.772,932,2491,3423,1972,802,494,1162,1709,8284
5,Opponent/G,,241.8,37.5,82.8,0.453,5.2,14.6,0.358,32.2,68.2,0.473,20.9,27.1,0.772,11.4,30.4,41.7,24.0,9.8,6.0,14.2,20.8,101.0
6,Lg Rank,,14,27,22,24.0,13,13,19.0,26,23,21.0,27,27,27.0,7,17,13,28,29,26,22,20,28
7,Year/Year,,-0.1%,0.6%,1.6%,-0.005,-9.5%,-0.2%,-0.037,2.5%,2.0%,0.002,13.7%,10.2%,0.024,0.4%,4.6%,3.4%,-0.9%,33.2%,7.6%,9.3%,4.3%,2.5%
