,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,21,Robert Archibald,PF,6-11,250,"March 29, 1980",United Kingdom,1,Illinois
1,10,Leandro Barbosa,PG,6-3,194,"November 28, 1982",Brazil,R,
2,11,Zarko Cabarkapa,PF,6-11,235,"May 21, 1981",Serbia,R,
3,12,Howard Eisley,PG,6-2,177,"December 4, 1972",United States,9,Boston College
4,24,Tom Gugliotta,PF,6-10,240,"December 19, 1969",United States,11,NC State
5,1,Anfernee Hardaway,SG,6-7,195,"July 18, 1971",United States,10,Memphis
6,4,Donnell Harvey,PF,6-8,220,"August 26, 1980",United States,3,Florida
7,23,Casey Jacobsen,SF,6-6,215,"March 19, 1981",United States,1,Stanford
8,2,Joe Johnson,SG,6-7,240,"June 29, 1981",United States,2,Arkansas
9,22,Brevin Knight,PG,5-10,173,"November 8, 1975",United States,6,Stanford
10,30,Maciej Lampe,C,6-11,275,"February 5, 1985",Poland,R,
11,3,Stephon Marbury,PG,6-2,180,"February 20, 1977",United States,7,Georgia Tech
12,31,Shawn Marion,SF,6-7,220,"May 7, 1978",United States,4,"Vincennes University, UNLV"
13,14,Antonio McDyess,PF,6-9,220,"September 7, 1974",United States,7,Alabama
14,32,Amar'e Stoudemire,PF,6-10,245,"November 16, 1982",United States,1,
15,15,Cezary Trybanski,C,7-2,240,"September 22, 1979",Poland,1,
16,43,Jake Voskuhl,C,6-11,245,"November 1, 1977",United States,3,UConn
17,55,Jahidi White,C,6-9,290,"February 19, 1976",United States,5,Georgetown
18,47,Scott Williams,C,6-10,230,"March 21, 1968",United States,13,UNC
