Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,19.0,MIN,NBA,SG,72,2314,13.9,0.523,0.429,0.225,2.7,13.5,7.9,14.6,1.7,1.3,10.7,27.0,-0.6,1.4,0.8,0.017,-0.9,-1.7,-2.6,-0.3
2021-22,20.0,MIN,NBA,SG,14,512,15.5,0.517,0.433,0.175,4.8,14.2,9.3,16.3,1.7,1.7,13.5,29.3,0.0,0.5,0.5,0.048,1.2,-1.8,-0.6,0.2
Career,,,NBA,,86,2826,14.2,0.522,0.43,0.215,3.0,13.6,8.1,14.9,1.7,1.4,11.3,27.4,-0.5,1.9,1.3,0.023,-0.5,-1.7,-2.2,-0.1
