Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,20.0,DAL,NBA,PG,69.0,69.0,29.7,5.9,14.8,0.395,1.5,4.9,0.313,4.3,9.9,0.435,0.446,1.9,2.8,0.694,0.7,3.0,3.8,5.2,1.0,0.3,2.8,2.2,15.2
2018-19,21.0,TOT,NBA,PG,53.0,50.0,28.5,5.2,12.3,0.428,1.3,3.9,0.322,4.0,8.3,0.477,0.479,1.9,2.9,0.635,0.6,2.3,2.9,4.8,1.3,0.4,2.9,2.4,13.6
2018-19,21.0,DAL,NBA,PG,32.0,32.0,28.4,4.9,11.2,0.44,1.3,3.9,0.344,3.6,7.3,0.491,0.5,1.8,2.6,0.695,0.6,2.5,3.0,4.3,1.3,0.3,3.1,2.6,12.9
2018-19,21.0,NYK,NBA,PG,21.0,18.0,28.6,5.8,14.0,0.413,1.1,4.0,0.289,4.6,10.0,0.462,0.454,2.0,3.5,0.568,0.7,2.1,2.8,5.4,1.3,0.4,2.6,2.2,14.7
2019-20,22.0,NYK,NBA,PG,34.0,3.0,15.8,2.1,6.2,0.341,0.5,1.6,0.296,1.6,4.6,0.357,0.379,0.8,1.6,0.509,0.6,1.7,2.3,2.9,0.8,0.2,1.7,1.9,5.5
2020-21,23.0,TOT,NBA,PG,23.0,9.0,18.3,2.5,6.3,0.4,0.8,2.5,0.328,1.7,3.8,0.448,0.466,0.8,1.1,0.731,0.5,1.9,2.4,3.3,1.0,0.6,1.1,1.6,6.7
2020-21,23.0,NYK,NBA,PG,3.0,0.0,9.3,0.7,3.3,0.2,0.0,1.3,0.0,0.7,2.0,0.333,0.2,1.7,2.0,0.833,0.0,0.7,0.7,1.0,1.0,0.0,0.3,1.3,3.0
2020-21,23.0,DET,NBA,PG,20.0,9.0,19.6,2.8,6.8,0.415,1.0,2.7,0.352,1.9,4.1,0.457,0.485,0.7,1.0,0.7,0.6,2.1,2.7,3.7,1.0,0.7,1.3,1.7,7.3
2021-22,24.0,POR,NBA,PG,6.0,0.0,11.8,1.2,2.5,0.467,0.3,0.5,0.667,0.8,2.0,0.417,0.533,0.5,1.2,0.429,0.2,1.5,1.7,2.2,1.3,0.3,1.2,0.8,3.2
Career,,,NBA,,185.0,131.0,24.8,4.4,11.1,0.4,1.1,3.6,0.317,3.3,7.5,0.44,0.452,1.5,2.4,0.648,0.6,2.4,3.0,4.3,1.1,0.3,2.4,2.1,11.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,101.0,101.0,29.3,5.6,13.7,0.406,1.5,4.6,0.321,4.1,9.1,0.449,0.46,1.9,2.7,0.695,0.7,2.9,3.5,4.9,1.1,0.3,2.9,2.3,14.5
3 seasons,,NYK,NBA,,58.0,21.0,20.1,3.4,8.9,0.379,0.7,2.4,0.284,2.7,6.4,0.416,0.418,1.3,2.3,0.556,0.6,1.8,2.4,3.7,1.0,0.3,1.9,2.0,8.7
1 season,,DET,NBA,,20.0,9.0,19.6,2.8,6.8,0.415,1.0,2.7,0.352,1.9,4.1,0.457,0.485,0.7,1.0,0.7,0.6,2.1,2.7,3.7,1.0,0.7,1.3,1.7,7.3
1 season,,POR,NBA,,6.0,0.0,11.8,1.2,2.5,0.467,0.3,0.5,0.667,0.8,2.0,0.417,0.533,0.5,1.2,0.429,0.2,1.5,1.7,2.2,1.3,0.3,1.2,0.8,3.2
