,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,24,58,27,55,-5.45,0.15,-5.3,105.0,110.6,98.3,0.236,0.363,0.512,14.1,21.1,0.185,0.536,13.6,76.2,0.183,Philips Arena,590769
1,Lg Rank,27,3,26,26,26.0,8.0,26.0,26.0,21.0,10.0,23.0,6.0,22.0,29.0,22.0,21.0,25.0,8.0,27.0,9.0,,30
