,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,49,Shandon Anderson,SG,6-6,208,"December 31, 1973",us,7,Georgia
1,42,Vin Baker,PF,6-11,232,"November 23, 1971",us,10,University of Hartford
2,51,Michael Doleac,C,6-11,262,"June 15, 1977",us,5,Utah
3,4,Howard Eisley,PG,6-2,177,"December 4, 1972",us,9,Boston College
4,1,Anfernee Hardaway,SG,6-7,195,"July 18, 1971",us,10,Memphis
5,32,Othella Harrington,PF,6-9,235,"January 31, 1974",us,7,Georgetown
6,20,Allan Houston,SG,6-6,200,"April 20, 1971",us,10,Tennessee
7,4,DerMarr Johnson,SF,6-9,201,"May 5, 1980",us,2,Cincinnati
8,3,Stephon Marbury,PG,6-2,180,"February 20, 1977",us,7,Georgia Tech
9,34,Antonio McDyess,PF,6-9,220,"September 7, 1974",us,7,Alabama
10,13,Nazr Mohammed,C,6-10,221,"September 5, 1977",us,5,Kentucky
11,55,Dikembe Mutombo,C,7-2,245,"June 25, 1966",cd,12,Georgetown
12,25,Moochie Norris,PG,6-1,175,"July 27, 1973",us,6,"Auburn, University of West Florida"
13,41,Bruno Sundov,C,7-2,220,"February 10, 1980",hr,5,
14,50,Mike Sweetney,PF,6-8,275,"October 25, 1982",us,R,Georgetown
15,40,Kurt Thomas,PF,6-9,230,"October 4, 1972",us,8,TCU
16,5,Tim Thomas,SF,6-10,230,"February 26, 1977",us,6,Villanova
17,"5, 14",Cezary Trybanski,C,7-2,240,"September 22, 1979",pl,1,
18,2,Keith Van Horn,SF,6-10,220,"October 23, 1975",us,6,Utah
19,21,Charlie Ward,PG,6-2,190,"October 12, 1970",us,9,Florida State
20,35,Clarence Weatherspoon,PF,6-6,240,"September 8, 1970",us,11,Southern Miss
21,30,Frank Williams,PG,6-3,212,"February 25, 1980",us,1,Illinois
