,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,41,25,36,30,1.42,0.54,1.96,106.0,104.4,90.5,0.299,0.209,0.491,14.2,29.1,0.226,0.476,10.7,74.8,0.158,STAPLES Center,626901
1,Lg Rank,6,24,13,13,13.0,5.0,13.0,10.0,13.0,20.0,9.0,18.0,13.0,20.0,6.0,8.0,6.0,30.0,6.0,1.0,,8
