,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3257,6807,0.478,718,2024,0.355,2539,4783,0.531,1499,1915,0.783,688,2579,3267,1905,722,443,1134,1752,8731
1,Team/G,,241.8,39.7,83.0,0.478,8.8,24.7,0.355,31.0,58.3,0.531,18.3,23.4,0.783,8.4,31.5,39.8,23.2,8.8,5.4,13.8,21.4,106.5
2,Lg Rank,,8,14,28,3.0,27,25,22.0,6,13,6.0,5,7,8.0,29,28,30,14,2,5,11,26,15
3,Year/Year,,0.3%,2.4%,1.4%,0.005,-0.3%,4.0%,-0.015,3.1%,0.3%,0.015,6.1%,4.1%,0.014,-4.8%,-0.4%,-1.4%,-4.0%,8.4%,1.6%,-1.0%,5.5%,2.8%
4,Opponent,82.0,19830,3209,6864,0.468,829,2226,0.372,2380,4638,0.513,1509,1926,0.783,817,2686,3503,1939,585,366,1279,1633,8756
5,Opponent/G,,241.8,39.1,83.7,0.468,10.1,27.1,0.372,29.0,56.6,0.513,18.4,23.5,0.783,10.0,32.8,42.7,23.6,7.1,4.5,15.6,19.9,106.8
6,Lg Rank,,8,13,4,20.0,9,7,25.0,15,12,15.0,27,25,27.0,19,8,12,18,4,7,2,16,16
7,Year/Year,,0.3%,3.0%,0.9%,0.009,1.6%,-3.7%,0.02,3.5%,3.3%,0.001,3.1%,1.4%,0.013,-3.3%,1.9%,0.6%,-1.8%,-3.9%,-2.4%,6.1%,3.4%,2.9%
