,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,3097,6763,0.458,423,1246,0.339,2674,5517,0.485,1445,1869,0.773,856,2634,3490,1777,700,347,1094,1567,8062
1,Team/G,,242.7,37.8,82.5,0.458,5.2,15.2,0.339,32.6,67.3,0.485,17.6,22.8,0.773,10.4,32.1,42.6,21.7,8.5,4.2,13.3,19.1,98.3
2,Lg Rank,,6,14,23,9.0,29,29,22.0,1,2,19.0,10,14,7.0,21,15,21,15,6,24,7,9,20
3,Year/Year,,0.5%,-0.8%,0.6%,-0.007,4.4%,8.6%,-0.014,-1.6%,-1.1%,-0.003,17.0%,12.2%,0.032,-9.9%,4.3%,0.4%,-0.8%,10.9%,-7.5%,-2.7%,-0.1%,2.3%
4,Opponent,82.0,19905,2954,6684,0.442,663,1889,0.351,2291,4795,0.478,1225,1651,0.742,864,2616,3480,1652,604,424,1257,1662,7796
5,Opponent/G,,242.7,36.0,81.5,0.442,8.1,23.0,0.351,27.9,58.5,0.478,14.9,20.1,0.742,10.5,31.9,42.4,20.1,7.4,5.2,15.3,20.3,95.1
6,Lg Rank,,6,4,5,10.0,18,21,18.0,3,6,10.0,2,2,7.0,8,11,8,4,8,20,8,15,2
7,Year/Year,,0.5%,1.0%,2.8%,-0.008,7.8%,9.1%,-0.004,-0.8%,0.5%,-0.006,-5.2%,-2.1%,-0.024,6.8%,8.9%,8.3%,1.2%,2.2%,3.4%,8.2%,7.0%,0.5%
