Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,22.0,DAL,NBA,PG,73,1591,12.8,0.549,0.32,0.212,1.7,9.6,5.7,22.6,1.1,0.2,12.5,19.1,1.5,1.0,2.6,0.077,-1.2,-0.5,-1.7,0.1
2019-20,23.0,DAL,NBA,PG,57,1022,14.9,0.553,0.309,0.193,2.3,11.3,6.9,27.0,1.0,0.3,13.6,20.4,1.6,0.6,2.1,0.101,0.1,-1.0,-0.9,0.3
2020-21,24.0,DAL,NBA,PG,68,1697,17.1,0.618,0.319,0.241,1.8,13.1,7.5,21.3,1.0,0.1,10.3,20.2,3.9,1.1,5.1,0.143,1.4,-0.9,0.5,1.1
2021-22,25.0,DAL,NBA,PG,12,343,19.0,0.58,0.29,0.268,1.8,15.5,8.4,26.6,1.1,0.3,9.4,21.7,0.9,0.2,1.1,0.161,1.4,-0.8,0.6,0.2
Career,,,NBA,,210,4653,15.3,0.578,0.315,0.223,1.9,11.7,6.8,23.4,1.1,0.2,11.7,19.9,7.9,3.0,10.9,0.113,0.2,-0.8,-0.5,1.7
