,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,1959-60,26.0,NYK,NBA,PF,69.0,1232.0,13.1,0.449,,0.331,,,,,,,,,0.5,0.7,1.2,0.047,,,,
1,1960-61,27.0,NYK,NBA,PF,78.0,1784.0,16.1,0.453,,0.367,,,,,,,,,0.8,0.8,1.7,0.045,,,,
2,1961-62,28.0,NYK,NBA,PF,80.0,2789.0,15.8,0.47,,0.373,,,,,,,,,2.1,3.0,5.1,0.088,,,,
3,1962-63,29.0,NYK,NBA,PF,80.0,2553.0,19.0,0.497,,0.348,,,,,,,,,3.3,1.8,5.1,0.096,,,,
4,1963-64,30.0,NYK,NBA,PF,80.0,2134.0,18.1,0.484,,0.382,,,,,,,,,2.3,0.2,2.6,0.057,,,,
5,1964-65,31.0,NYK,NBA,PF,78.0,1720.0,17.5,0.493,,0.408,,,,11.5,,,,,2.5,1.3,3.8,0.107,,,,
6,1965-66,32.0,TOT,NBA,PF,79.0,1645.0,19.3,0.547,,0.581,,,,9.1,,,,,4.3,1.3,5.6,0.164,,,,
7,1965-66,32.0,NYK,NBA,PF,7.0,208.0,16.9,0.545,,0.392,,,,7.4,,,,,0.5,0.1,0.5,0.121,,,,
8,1965-66,32.0,BAL,NBA,PF,72.0,1437.0,19.7,0.548,,0.606,,,,9.3,,,,,3.8,1.3,5.1,0.171,,,,
9,1966-67,33.0,BAL,NBA,PF,61.0,948.0,16.6,0.475,,0.474,,,,8.3,,,,,0.6,0.9,1.5,0.075,,,,
10,1967-68,34.0,TOT,NBA,PF,77.0,1440.0,16.0,0.471,,0.436,,,,7.8,,,,,0.5,1.8,2.3,0.076,,,,
11,1967-68,34.0,SDR,NBA,PF,42.0,1073.0,16.7,0.47,,0.403,,,,8.1,,,,,0.3,1.2,1.5,0.067,,,,
12,1967-68,34.0,PHI,NBA,PF,35.0,367.0,13.7,0.474,,0.553,,,,7.0,,,,,0.1,0.6,0.8,0.102,,,,
13,1968-69,35.0,PHI,NBA,PF,74.0,795.0,16.2,0.518,,0.443,,,,7.7,,,,,1.2,1.2,2.4,0.145,,,,
14,1969-70,36.0,CIN,NBA,PF,78.0,2278.0,18.4,0.58,,0.499,,,,6.7,,,,,5.9,2.5,8.4,0.177,,,,
15,1970-71,37.0,CIN,NBA,PF,75.0,2147.0,19.4,0.607,,0.47,,,13.7,5.7,,,,,7.9,1.6,9.5,0.212,,,,
16,1971-72,38.0,CIN,NBA,PF,82.0,1914.0,15.6,0.58,,0.43,,,14.5,9.0,,,,,4.5,0.8,5.3,0.132,,,,
17,1972-73,39.0,KCO,NBA,PF,66.0,1245.0,14.6,0.626,,0.413,,,15.1,6.2,,,,,3.5,0.1,3.7,0.141,,,,
18,Career,,,NBA,,1057.0,24624.0,17.1,0.514,,0.419,,,14.3,8.0,,,,,39.9,18.1,58.0,0.113,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,7 seasons,,NYK,NBA,,472.0,12420.0,16.9,0.479,,0.37,,,,11.0,,,,,12.1,7.9,20.0,0.077,,,,
21,4 seasons,,"CIN,KCO",NBA,,301.0,7584.0,17.4,0.594,,0.464,,,14.3,6.9,,,,,21.8,5.0,26.8,0.17,,,,
22,2 seasons,,BAL,NBA,,133.0,2385.0,18.4,0.518,,0.55,,,,8.9,,,,,4.4,2.2,6.6,0.133,,,,
23,2 seasons,,PHI,NBA,,109.0,1162.0,15.4,0.502,,0.481,,,,7.5,,,,,1.3,1.9,3.2,0.132,,,,
24,1 season,,SDR,NBA,,42.0,1073.0,16.7,0.47,,0.403,,,,8.1,,,,,0.3,1.2,1.5,0.067,,,,
