,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,42,40,37,45,-1.48,0.01,-1.46,105.0,106.5,95.7,0.24,0.244,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659
1,Lg Rank,14,15,18,18,18.0,15.0,18.0,23.0,15.0,15.0,28.0,24.0,26.0,12.0,13.0,26.0,6.0,29.0,21.0,3.0,,1
