,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3275,7018,0.467,814,2173,0.375,2461,4845,0.508,1378,1786,0.772,823,2713,3536,2065,645,353,1196,1746,8742
1,Team/G,,242.1,39.9,85.6,0.467,9.9,26.5,0.375,30.0,59.1,0.508,16.8,21.8,0.772,10.0,33.1,43.1,25.2,7.9,4.3,14.6,21.3,106.6
2,Lg Rank,,5,12,19,11.0,21,23,4.0,10,10,14.0,13,14,15.0,13,22,21,4,10,22,18,25,13
3,Year/Year,,0.0%,-3.3%,-1.7%,-0.008,7.7%,7.0%,0.002,-6.5%,-5.1%,-0.007,-3.0%,-1.4%,-0.013,-2.4%,1.6%,0.6%,5.6%,-6.9%,5.1%,2.9%,0.1%,-2.4%
4,Opponent,82.0,19855,3195,6918,0.462,835,2393,0.349,2360,4525,0.522,1469,1931,0.761,805,2682,3487,1831,641,383,1224,1639,8694
5,Opponent/G,,242.1,39.0,84.4,0.462,10.2,29.2,0.349,28.8,55.2,0.522,17.9,23.5,0.761,9.8,32.7,42.5,22.3,7.8,4.7,14.9,20.0,106.0
6,Lg Rank,,5,11,9,15.0,12,14,6.0,12,9,23.0,22,26,10.0,16,7,10,10,19,13,6,15,15
7,Year/Year,,0.0%,-1.8%,-0.9%,-0.004,3.1%,7.6%,-0.015,-3.4%,-4.8%,0.008,-1.3%,-2.6%,0.009,-7.3%,0.8%,-1.2%,-2.1%,5.8%,1.6%,-2.6%,1.1%,-1.3%
