Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005-06,19.0,PHI,NBA,PG,30.0,145.0,9.0,0.485,0.173,0.25,2.4,12.9,7.7,11.6,1.8,0.0,18.4,22.2,-0.2,0.1,-0.1,-0.036,-4.9,-1.4,-6.3,-0.2
2006-07,20.0,PHI,NBA,PG,61.0,688.0,14.6,0.521,0.175,0.436,3.0,9.2,6.1,26.5,1.7,0.1,15.5,20.0,0.6,0.5,1.1,0.078,0.3,-0.7,-0.4,0.3
2007-08,21.0,PHI,NBA,PG,80.0,1862.0,16.7,0.523,0.203,0.386,2.6,8.1,5.3,22.6,2.3,0.6,12.4,24.3,2.5,1.8,4.4,0.112,1.3,0.1,1.4,1.6
2008-09,22.0,PHI,NBA,SG,81.0,1919.0,16.3,0.513,0.261,0.456,2.2,8.1,5.2,21.6,2.4,0.6,13.0,27.7,1.6,1.7,3.4,0.085,1.0,-0.5,0.6,1.3
2009-10,23.0,PHI,NBA,PG,64.0,1912.0,18.2,0.576,0.304,0.344,1.5,10.1,5.8,22.9,2.2,0.6,12.0,21.1,4.1,1.1,5.2,0.13,1.9,-0.4,1.6,1.7
2010-11,24.0,PHI,NBA,SG,75.0,1747.0,18.9,0.54,0.318,0.448,2.1,7.7,4.9,24.1,1.4,0.7,9.7,27.8,3.5,1.6,5.1,0.141,3.0,-0.7,2.3,1.9
2011-12,25.0,PHI,NBA,PG,64.0,1682.0,20.2,0.525,0.293,0.373,2.0,8.3,5.1,22.4,1.7,0.8,7.2,27.4,3.9,2.2,6.1,0.174,3.7,0.2,4.0,2.5
2012-13,26.0,ATL,NBA,SG,39.0,1119.0,15.9,0.555,0.442,0.273,0.8,7.3,4.1,20.4,2.0,0.7,13.0,23.6,1.4,1.0,2.4,0.103,1.3,-0.3,1.0,0.9
2013-14,27.0,ATL,NBA,PG,60.0,1445.0,14.2,0.547,0.469,0.363,0.8,9.1,5.0,22.9,1.6,0.2,13.9,20.9,1.6,1.0,2.6,0.087,0.2,-1.0,-0.8,0.5
2014-15,28.0,TOR,NBA,SG,80.0,2016.0,19.9,0.564,0.482,0.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,5.4,1.1,6.6,0.157,3.5,-0.9,2.6,2.3
2015-16,29.0,LAL,NBA,SG,67.0,1907.0,17.7,0.584,0.462,0.612,1.7,8.1,4.8,15.1,1.6,0.8,10.8,22.8,4.5,0.3,4.7,0.119,2.4,-1.1,1.3,1.6
2016-17,30.0,TOT,NBA,SG,81.0,1994.0,21.4,0.593,0.447,0.458,1.4,9.9,5.5,19.9,1.9,0.8,11.8,29.1,5.1,1.0,6.1,0.148,4.6,-0.7,3.9,3.0
2016-17,30.0,LAL,NBA,SG,58.0,1403.0,23.9,0.609,0.432,0.469,1.1,9.5,5.1,22.3,2.3,0.6,11.9,30.6,4.3,0.6,4.9,0.169,6.2,-0.4,5.8,2.8
2016-17,30.0,HOU,NBA,SG,23.0,591.0,15.4,0.547,0.489,0.428,2.2,10.7,6.5,14.3,1.2,1.2,11.3,25.3,0.8,0.4,1.2,0.096,1.0,-1.5,-0.5,0.2
2017-18,31.0,LAC,NBA,SG,79.0,2589.0,20.2,0.574,0.387,0.367,1.7,6.6,4.2,26.3,1.6,0.6,13.1,29.8,5.5,1.2,6.7,0.125,4.2,-1.8,2.3,2.8
2018-19,32.0,LAC,NBA,SG,75.0,1993.0,21.2,0.554,0.256,0.426,2.2,9.4,5.9,33.0,1.3,0.4,11.8,32.4,3.9,1.2,5.1,0.123,4.3,-2.1,2.2,2.1
2019-20,33.0,LAC,NBA,PG,65.0,1864.0,17.3,0.546,0.337,0.362,1.8,9.2,5.6,30.1,1.1,0.6,14.4,28.4,2.3,1.8,4.1,0.105,2.2,-1.4,0.8,1.3
2020-21,34.0,TOT,NBA,PG,66.0,1423.0,14.0,0.519,0.268,0.268,1.7,8.9,5.4,23.4,1.6,0.4,13.0,25.7,0.5,1.2,1.7,0.056,-1.1,-1.8,-2.9,-0.3
2020-21,34.0,LAC,NBA,PG,42.0,918.0,15.7,0.529,0.277,0.277,1.9,8.7,5.4,23.3,2.1,0.4,12.0,26.5,0.7,0.9,1.6,0.084,-0.5,-1.4,-1.9,0.0
2020-21,34.0,ATL,NBA,PG,24.0,505.0,10.8,0.498,0.25,0.25,1.3,9.3,5.4,23.7,0.8,0.3,14.9,24.3,-0.2,0.2,0.0,0.004,-2.2,-2.7,-4.9,-0.4
2021-22,35.0,ATL,NBA,PG,8.0,89.0,12.3,0.426,0.256,0.209,1.2,12.3,6.6,14.9,2.7,2.1,6.0,24.1,0.0,0.1,0.0,0.008,-3.3,-0.8,-4.1,0.0
Career,,,NBA,,1075.0,26394.0,18.1,0.552,0.345,0.402,1.8,8.5,5.1,22.9,1.8,0.6,11.8,26.4,46.3,18.9,65.2,0.119,2.4,-0.9,1.5,23.3
,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,PHI,NBA,,455.0,9955.0,17.6,0.532,0.269,0.404,2.1,8.6,5.4,22.8,2.0,0.6,11.2,25.1,16.2,9.0,25.2,0.121,1.9,-0.3,1.6,9.1
4 seasons,,LAC,NBA,,261.0,7364.0,19.2,0.556,0.324,0.373,1.9,8.3,5.2,28.7,1.5,0.5,12.9,29.8,12.4,5.1,17.5,0.114,3.1,-1.7,1.4,6.3
4 seasons,,ATL,NBA,,131.0,3158.0,14.2,0.537,0.412,0.304,0.9,8.6,4.8,21.9,1.6,0.5,13.5,22.5,2.8,2.3,5.1,0.077,0.1,-1.0,-0.9,0.9
2 seasons,,LAL,NBA,,125.0,3310.0,20.3,0.597,0.446,0.538,1.4,8.7,4.9,18.1,1.9,0.7,11.4,26.1,8.8,0.9,9.7,0.14,4.0,-0.8,3.2,4.4
1 season,,TOR,NBA,,80.0,2016.0,19.9,0.564,0.482,0.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,5.4,1.1,6.6,0.157,3.5,-0.9,2.6,2.3
1 season,,HOU,NBA,,23.0,591.0,15.4,0.547,0.489,0.428,2.2,10.7,6.5,14.3,1.2,1.2,11.3,25.3,0.8,0.4,1.2,0.096,1.0,-1.5,-0.5,0.2
