,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,2758,6556,0.421,433,1269,0.341,2325,5287,0.44,1579,2211,0.714,1115,2392,3507,1537,733,406,1439,1712,7528
1,Team/G,,241.8,33.6,80.0,0.421,5.3,15.5,0.341,28.4,64.5,0.44,19.3,27.0,0.714,13.6,29.2,42.8,18.7,8.9,5.0,17.5,20.9,91.8
2,Lg Rank,,11,22,15,26.0,11,12,19.0,22,17,27.0,7,3,27.0,4,23,10,29,5,13,29,10,18
3,Year/Year,,0.0%,-2.1%,2.5%,-0.02,71.1%,56.5%,0.029,-9.3%,-5.3%,-0.019,-2.3%,6.5%,-0.064,21.6%,-0.1%,5.9%,-4.7%,18.0%,4.1%,31.4%,4.1%,0.3%
4,Opponent,82.0,19830,3061,6740,0.454,424,1238,0.342,2637,5502,0.479,1444,1874,0.771,1048,2520,3568,1966,786,448,1321,1783,7990
5,Opponent/G,,241.8,37.3,82.2,0.454,5.2,15.1,0.342,32.2,67.1,0.479,17.6,22.9,0.771,12.8,30.7,43.5,24.0,9.6,5.5,16.1,21.7,97.4
6,Lg Rank,,11,25,24,26.0,15,17,13.0,26,24,26.0,11,7,27.0,22,19,21,28,29,23,4,13,22
7,Year/Year,,0.0%,6.4%,3.6%,0.012,-5.6%,-0.3%,-0.019,8.6%,4.5%,0.018,4.5%,4.6%,-0.001,10.4%,3.0%,5.1%,10.7%,28.4%,25.1%,12.8%,-1.2%,5.3%
