Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,22.0,DEN,NBA,PF,14,0,3.2,0.4,1.1,0.4,0.1,0.4,0.167,0.4,0.6,0.556,0.433,0.3,0.3,1.0,0.4,0.4,0.7,0.2,0.1,0.1,0.2,0.5,1.2
2020-21,23.0,DEN,NBA,PF,41,1,6.9,0.8,1.8,0.458,0.2,0.8,0.273,0.6,1.0,0.615,0.521,0.2,0.3,0.769,0.3,1.0,1.2,0.3,0.3,0.0,0.3,0.4,2.1
2021-22,24.0,DEN,NBA,PF,3,0,7.7,1.0,1.7,0.6,0.7,0.7,1.0,0.3,1.0,0.333,0.8,1.0,1.3,0.75,0.3,0.0,0.3,1.3,0.3,0.0,0.7,1.0,3.7
Career,,,NBA,,58,1,6.0,0.7,1.6,0.457,0.2,0.7,0.293,0.5,0.9,0.588,0.522,0.3,0.4,0.81,0.3,0.8,1.1,0.4,0.2,0.1,0.3,0.5,1.9
