,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2019-20,22.0,LAC,NBA,C,12.0,64.0,18.2,0.614,0.625,0.156,1.7,15.8,8.9,4.9,1.5,2.8,5.5,23.7,0.1,0.1,0.2,0.173,2.3,-0.1,2.2,0.1
1,2020-21,23.0,TOT,NBA,PF,39.0,280.0,9.5,0.486,0.562,0.225,4.7,19.4,12.0,8.7,1.4,4.1,13.3,17.7,-0.2,0.3,0.2,0.026,-4.5,0.0,-4.5,-0.2
2,2020-21,23.0,LAC,NBA,PF,23.0,94.0,1.4,0.39,0.563,0.188,1.2,15.1,8.4,6.9,1.1,2.8,14.8,19.2,-0.3,0.1,-0.1,-0.075,-9.2,-1.7,-10.9,-0.2
3,2020-21,23.0,CLE,NBA,PF,16.0,186.0,13.7,0.538,0.561,0.246,6.5,21.6,13.8,9.7,1.6,4.8,12.5,16.9,0.1,0.2,0.3,0.078,-2.2,0.8,-1.3,0.0
4,Career,,,NBA,,51.0,344.0,11.2,0.519,0.579,0.207,4.1,18.7,11.4,8.0,1.4,3.9,11.4,18.8,0.0,0.4,0.4,0.054,-3.2,0.0,-3.3,-0.1
5,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,LAC,NBA,,35.0,158.0,8.2,0.501,0.594,0.172,1.4,15.4,8.6,6.1,1.2,2.8,10.4,21.0,-0.1,0.2,0.1,0.026,-4.5,-1.0,-5.6,-0.1
7,1 season,,CLE,NBA,,16.0,186.0,13.7,0.538,0.561,0.246,6.5,21.6,13.8,9.7,1.6,4.8,12.5,16.9,0.1,0.2,0.3,0.078,-2.2,0.8,-1.3,0.0
