Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,21.0,NOP,NBA,SF,11,218,4.6,0.457,0.759,0.086,1.8,11.2,6.3,6.5,0.7,1.2,13.0,13.4,-0.2,0.0,-0.2,-0.041,-5.0,-2.3,-7.4,-0.3
Career,,,NBA,,11,218,4.6,0.457,0.759,0.086,1.8,11.2,6.3,6.5,0.7,1.2,13.0,13.4,-0.2,0.0,-0.2,-0.041,-5.0,-2.3,-7.4,-0.3
