Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011-12,19.0,UTA,NBA,C,66.0,874.0,14.5,0.539,0.004,0.445,13.9,22.7,18.3,1.4,1.1,2.1,16.1,17.3,0.9,0.8,1.7,0.095,-1.2,-1.7,-3.0,-0.2
2012-13,20.0,UTA,NBA,C,70.0,1078.0,17.6,0.588,0.003,0.309,14.5,18.6,16.5,5.0,1.4,2.3,19.0,22.4,1.2,1.0,2.3,0.101,-0.7,-1.4,-2.1,0.0
2013-14,21.0,UTA,NBA,C,80.0,2138.0,15.6,0.523,0.001,0.239,11.6,20.9,16.1,6.4,0.7,1.5,13.3,23.3,1.3,0.9,2.2,0.05,-1.2,-2.4,-3.6,-0.9
2014-15,22.0,TOT,NBA,C,75.0,2135.0,20.3,0.564,0.048,0.252,14.6,20.5,17.6,4.8,0.9,1.1,12.3,24.7,4.3,2.1,6.4,0.145,1.6,-2.5,-0.9,0.6
2014-15,22.0,UTA,NBA,C,49.0,1326.0,17.5,0.535,0.07,0.203,12.9,20.5,16.7,3.8,0.9,1.0,12.8,25.1,1.4,1.3,2.7,0.099,0.0,-2.7,-2.7,-0.2
2014-15,22.0,OKC,NBA,C,26.0,809.0,24.9,0.611,0.012,0.335,17.5,20.5,19.0,6.4,0.8,1.3,11.6,23.9,2.9,0.8,3.7,0.22,4.4,-2.3,2.0,0.8
2015-16,23.0,OKC,NBA,C,82.0,1721.0,24.0,0.626,0.029,0.349,16.7,24.9,21.0,3.1,0.7,1.5,12.2,23.4,6.0,2.1,8.1,0.226,3.3,-2.1,1.2,1.4
2016-17,24.0,OKC,NBA,C,72.0,1533.0,23.7,0.599,0.052,0.387,14.1,20.8,17.4,7.9,1.0,2.0,12.5,27.3,4.0,1.8,5.8,0.183,3.0,-1.3,1.7,1.4
2017-18,25.0,NYK,NBA,C,71.0,1830.0,24.0,0.63,0.003,0.258,16.6,30.6,23.6,9.4,1.0,1.7,13.3,21.8,5.5,2.1,7.6,0.198,3.3,-1.1,2.2,1.9
2018-19,26.0,TOT,NBA,C,67.0,1640.0,22.3,0.594,0.05,0.288,16.4,26.1,21.1,12.1,0.9,1.3,13.3,23.1,3.9,1.6,5.4,0.159,2.5,-1.5,1.0,1.2
2018-19,26.0,NYK,NBA,C,44.0,1128.0,21.8,0.585,0.047,0.276,15.5,27.5,21.4,13.1,0.8,1.3,13.1,22.9,2.4,0.9,3.4,0.143,2.5,-1.6,0.8,0.8
2018-19,26.0,POR,NBA,C,23.0,512.0,23.5,0.614,0.056,0.316,18.3,22.8,20.6,9.9,1.3,1.4,13.7,23.4,1.5,0.6,2.1,0.196,2.6,-1.3,1.3,0.4
2019-20,27.0,BOS,NBA,C,58.0,983.0,22.4,0.599,0.02,0.284,18.0,28.9,23.5,8.8,1.1,3.9,12.5,19.4,2.6,1.8,4.4,0.214,1.8,-0.3,1.5,0.9
2020-21,28.0,POR,NBA,C,72.0,1758.0,22.4,0.636,0.007,0.292,16.8,31.9,24.2,7.2,0.9,2.4,11.0,17.4,5.7,1.7,7.5,0.204,2.0,-1.8,0.2,1.0
2021-22,29.0,BOS,NBA,C,3.0,18.0,14.7,0.533,0.0,0.125,23.6,12.1,18.0,0.0,0.0,0.0,19.2,25.6,0.0,0.0,0.0,0.036,-2.3,-6.2,-8.5,0.0
Career,,,NBA,,716.0,15708.0,20.9,0.59,0.025,0.299,15.2,24.6,19.9,6.8,0.9,1.8,13.2,22.4,35.4,16.1,51.4,0.157,1.6,-1.7,-0.2,7.3
,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,UTA,NBA,,265.0,5416.0,16.3,0.541,0.021,0.265,12.9,20.7,16.7,4.7,0.9,1.6,14.6,22.6,4.8,4.1,8.9,0.079,-0.8,-2.2,-3.0,-1.3
3 seasons,,OKC,NBA,,180.0,4063.0,24.1,0.612,0.035,0.362,15.8,22.5,19.3,5.6,0.9,1.6,12.2,25.0,12.9,4.8,17.6,0.208,3.4,-1.8,1.6,3.7
2 seasons,,NYK,NBA,,115.0,2958.0,23.1,0.612,0.02,0.265,16.2,29.4,22.8,10.8,0.9,1.6,13.2,22.2,7.9,3.0,10.9,0.177,3.0,-1.3,1.7,2.7
2 seasons,,POR,NBA,,95.0,2270.0,22.7,0.63,0.021,0.299,17.2,29.9,23.4,7.8,1.0,2.2,11.8,18.8,7.2,2.4,9.6,0.202,2.1,-1.7,0.4,1.4
2 seasons,,BOS,NBA,,61.0,1001.0,22.3,0.598,0.02,0.281,18.1,28.6,23.4,8.6,1.1,3.8,12.7,19.5,2.6,1.8,4.4,0.21,1.7,-0.4,1.3,0.9
