,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,29,53,27,55,-6.02,-0.04,-6.06,108.1,113.9,103.9,0.255,0.403,0.522,14.3,24.7,0.192,0.541,12.8,76.4,0.237,State Farm Arena,628440
1,Lg Rank,26,5,26,26,26.0,18.0,26.0,23.0,27.0,1.0,17.0,4.0,17.0,30.0,6.0,19.0,27.0,12.0,20.0,30.0,,27
