,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,33,49,34,48,-2.48,0.16,-2.32,106.0,108.4,100.0,0.295,0.26,0.51,14.2,23.9,0.214,0.521,14.0,74.9,0.202,Sleep Train Arena,707526
1,Lg Rank,21,8,21,21,21.0,9.0,21.0,15.0,22.0,1.0,7.0,21.0,10.0,28.0,16.0,10.0,25.0,9.0,22.0,11.0,,19
