,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3189,7175,0.444,600,1757,0.341,2589,5418,0.478,1790,2301,0.778,1024,2644,3668,1963,718,297,1142,1504,8768
1,Team/G,,242.1,38.9,87.5,0.444,7.3,21.4,0.341,31.6,66.1,0.478,21.8,28.1,0.778,12.5,32.2,44.7,23.9,8.8,3.6,13.9,18.3,106.9
2,Lg Rank,,10,7,1,23.0,17,16,26.0,5,4,20.0,2,3,9.0,2,13,6,5,3,30,8,3,3
3,Year/Year,,0.6%,8.4%,7.1%,0.005,33.3%,19.1%,0.036,3.9%,3.7%,0.001,18.2%,12.7%,0.036,5.2%,6.9%,6.4%,6.9%,2.6%,-23.3%,-5.9%,-0.3%,11.7%
4,Opponent,82.0,19855,3321,7048,0.471,663,1820,0.364,2658,5228,0.508,1244,1645,0.756,908,2717,3625,1875,644,457,1346,1936,8549
5,Opponent/G,,242.1,40.5,86.0,0.471,8.1,22.2,0.364,32.4,63.8,0.508,15.2,20.1,0.756,11.1,33.1,44.2,22.9,7.9,5.6,16.4,23.6,104.3
6,Lg Rank,,10,29,26,29.0,18,18,19.0,28,24,28.0,1,1,14.0,19,26,28,23,21,23,3,2,26
7,Year/Year,,0.6%,6.7%,5.9%,0.004,15.1%,16.7%,-0.005,4.8%,2.6%,0.011,0.1%,-0.4%,0.004,4.2%,5.2%,5.0%,2.3%,-2.6%,-5.0%,3.4%,4.8%,6.3%
