,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,3165,7170,0.441,651,1753,0.371,2514,5417,0.464,1354,1720,0.787,907,2889,3796,1870,495,470,1141,1545,8335
1,Team/G,,242.7,38.6,87.4,0.441,7.9,21.4,0.371,30.7,66.1,0.464,16.5,21.0,0.787,11.1,35.2,46.3,22.8,6.0,5.7,13.9,18.8,101.6
2,Lg Rank,,3,11,2,22.0,21,24,3.0,11,2,29.0,23,26,7.0,9,3,3,12,29,8,13,5,21
3,Year/Year,,0.1%,5.5%,5.5%,-0.0,0.9%,-3.9%,0.018,6.7%,9.0%,-0.01,-16.3%,-16.8%,0.004,-5.4%,3.5%,1.2%,5.0%,-3.7%,-1.3%,-0.3%,3.3%,0.8%
4,Opponent,82.0,19905,3234,7333,0.441,651,1885,0.345,2583,5448,0.474,1337,1813,0.737,969,2798,3767,1848,655,465,974,1535,8456
5,Opponent/G,,242.7,39.4,89.4,0.441,7.9,23.0,0.345,31.5,66.4,0.474,16.3,22.1,0.737,11.8,34.1,45.9,22.5,8.0,5.7,11.9,18.7,103.1
6,Lg Rank,,3,25,30,7.0,11,8,10.0,27,30,8.0,4,8,3.0,29,20,25,19,19,27,29,26,16
7,Year/Year,,0.1%,4.5%,3.2%,0.006,21.0%,17.4%,0.01,1.0%,-1.0%,0.01,3.6%,5.2%,-0.012,0.6%,7.7%,5.8%,11.5%,6.7%,5.0%,-2.6%,-11.6%,5.4%
