,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2984,6518,0.458,494,1426,0.346,2490,5092,0.489,1452,1931,0.752,875,2553,3428,1548,605,457,1079,1710,7914
1,Team/G,,242.4,36.4,79.5,0.458,6.0,17.4,0.346,30.4,62.1,0.489,17.7,23.5,0.752,10.7,31.1,41.8,18.9,7.4,5.6,13.2,20.9,96.5
2,Lg Rank,,5,26,25,17.0,17,17,19.0,22,21,20.0,21,21,19.0,19,13,15,28,12,4,4,16,25
3,Year/Year,,-0.4%,-1.6%,-1.9%,0.001,-15.1%,-12.6%,-0.01,1.6%,1.5%,0.0,2.9%,3.2%,-0.002,5.7%,5.9%,5.8%,-7.4%,-7.1%,1.3%,5.2%,0.8%,-1.8%
4,Opponent,82.0,19880,2813,6408,0.439,524,1531,0.342,2289,4877,0.469,1577,2091,0.754,856,2483,3339,1545,517,355,1184,1639,7727
5,Opponent/G,,242.4,34.3,78.1,0.439,6.4,18.7,0.342,27.9,59.5,0.469,19.2,25.5,0.754,10.4,30.3,40.7,18.8,6.3,4.3,14.4,20.0,94.2
6,Lg Rank,,5,1,5,2.0,14,20,5.0,1,3,2.0,19,20,11.0,8,15,11,1,3,6,12,25,2
7,Year/Year,,-0.4%,-3.7%,-0.1%,-0.016,-11.3%,0.8%,-0.047,-1.7%,-0.3%,-0.007,-2.0%,0.2%,-0.017,-4.5%,-2.1%,-2.7%,-6.1%,-2.1%,6.0%,-5.0%,0.4%,-3.9%
