Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,22.0,CHO,NBA,SF,16,293,10.7,0.574,0.343,0.243,5.4,19.4,12.1,6.8,1.4,0.9,12.4,13.3,0.2,0.2,0.5,0.078,-3.4,0.1,-3.3,-0.1
2020-21,23.0,CHO,NBA,SF,47,904,11.4,0.554,0.37,0.225,5.3,15.1,10.1,8.6,1.5,2.1,12.6,17.0,0.3,0.9,1.2,0.062,-2.7,-0.5,-3.3,-0.3
2021-22,24.0,CHO,NBA,SF,10,106,18.5,0.736,0.654,0.577,5.6,11.7,8.4,11.7,1.8,0.9,10.9,14.3,0.4,0.0,0.4,0.174,2.8,-0.4,2.4,0.1
Career,,,NBA,,73,1303,11.8,0.572,0.384,0.253,5.4,15.8,10.4,8.4,1.5,1.7,12.4,16.0,0.9,1.1,2.0,0.075,-2.4,-0.4,-2.8,-0.3
