,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17355,2886,6130,0.471,963,2537,0.38,1923,3593,0.535,1278,1641,0.779,656,2577,3233,1615,438,292,1089,1468,8013
1,Team/G,,241.0,40.1,85.1,0.471,13.4,35.2,0.38,26.7,49.9,0.535,17.8,22.8,0.779,9.1,35.8,44.9,22.4,6.1,4.1,15.1,20.4,111.3
2,Lg Rank,,19,22,29,6.0,7,10,1.0,25,27,5.0,16,19,15.0,26,8,13,26,30,28,21,12,18
3,Year/Year,,0.1%,-0.8%,-1.4%,0.003,10.4%,3.6%,0.024,-5.6%,-4.7%,-0.005,-5.5%,-10.7%,0.043,-8.9%,-1.5%,-3.1%,-13.8%,-24.8%,-31.1%,0.0%,-3.2%,-0.4%
4,Opponent,72.0,17355,2930,6417,0.457,790,2235,0.353,2140,4182,0.512,1185,1545,0.767,688,2386,3074,1548,566,329,889,1501,7835
5,Opponent/G,,241.0,40.7,89.1,0.457,11.0,31.0,0.353,29.7,58.1,0.512,16.5,21.5,0.767,9.6,33.1,42.7,21.5,7.9,4.6,12.3,20.8,108.8
6,Lg Rank,,19,15,17,12.0,3,3,14.0,23,28,10.0,7,8,10.0,9,4,5,1,19,10,29,14,9
7,Year/Year,,0.1%,1.9%,0.8%,0.005,11.6%,12.0%,-0.001,-1.3%,-4.4%,0.016,-1.6%,-3.4%,0.014,6.9%,-1.6%,0.2%,-0.4%,-7.3%,-0.3%,-10.9%,-6.8%,2.2%
