,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,40,26,39,27,2.56,0.26,2.82,108.5,105.7,89.2,0.287,0.269,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245,STAPLES Center,634237
1,Lg Rank,8,22,11,11,10.0,14.0,7.0,4.0,18.0,27.0,11.0,5.0,7.0,2.0,4.0,20.0,20.0,9.0,14.0,29.0,,7
