,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,55,27,54,28,5.05,0.09,5.14,113.3,108.1,96.7,0.292,0.26,0.551,13.4,22.4,0.228,0.488,11.8,70.9,0.191,US Airways Center,755302
1,Lg Rank,6,24,9,9,7.0,13.0,6.0,2.0,16.0,4.0,22.0,5.0,1.0,16.0,29.0,14.0,8.0,29.0,29.0,2.0,,14
