,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,31,Shane Battier,SF,6-8,220,"September 9, 1978",United States,2,Duke
1,3,Troy Bell,PG,6-1,180,"November 10, 1980",United States,R,Boston College
2,16,Pau Gasol,PF,7-0,250,"July 6, 1980",Spain,2,
3,40,Ryan Humphrey,PF,6-8,235,"July 24, 1979",United States,1,"Oklahoma, Notre Dame"
4,30,Dahntay Jones,SG,6-6,225,"December 27, 1980",United States,R,"Rutgers University, Duke"
5,33,Mike Miller,SF,6-8,218,"February 19, 1980",United States,3,Florida
6,45,Bo Outlaw,PF,6-8,210,"April 13, 1971",United States,10,"South Plains College, Houston"
7,1,Wesley Person,SG,6-6,195,"March 28, 1971",United States,9,Auburn
8,41,James Posey,SG,6-8,215,"January 13, 1977",United States,4,Xavier
9,0,Theron Smith,SF,6-8,225,"October 3, 1980",United States,R,Ball State University
10,4,Stromile Swift,PF,6-9,225,"November 21, 1979",United States,3,LSU
11,12,Jake Tsakalidis,C,7-2,285,"June 10, 1979",Georgia,3,
12,25,Earl Watson,PG,6-1,195,"June 12, 1979",United States,2,UCLA
13,6,Bonzi Wells,SG,6-5,210,"September 28, 1976",United States,5,Ball State University
14,2,Jason Williams,PG,6-1,190,"November 18, 1975",United States,5,"Marshall, Florida"
15,42,Lorenzen Wright,C,6-11,225,"November 4, 1975",United States,7,Memphis
