Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,23.0,MIN,NBA,PG,30,2,19.7,2.9,5.9,0.489,1.0,2.5,0.382,1.9,3.4,0.569,0.57,0.9,1.3,0.667,0.2,1.4,1.6,4.2,1.1,0.1,1.0,1.0,7.6
2020-21,24.0,MIN,NBA,PG,51,2,18.4,2.0,4.7,0.413,0.6,1.8,0.359,1.3,2.9,0.447,0.481,0.5,0.6,0.767,0.4,1.7,2.1,3.8,1.0,0.1,1.0,0.9,5.0
2021-22,25.0,MIN,NBA,PG,13,0,10.5,0.8,2.4,0.323,0.2,1.2,0.2,0.5,1.2,0.438,0.371,0.4,0.5,0.714,0.2,0.8,1.0,2.1,0.6,0.0,0.7,0.5,2.2
Career,,,NBA,,94,4,17.7,2.1,4.8,0.437,0.7,1.9,0.355,1.4,2.9,0.493,0.509,0.6,0.8,0.711,0.3,1.5,1.8,3.7,1.0,0.1,1.0,0.9,5.5
