,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,31,41,35,37,-0.29,0.1,-0.2,113.5,113.8,100.1,0.293,0.342,0.537,12.7,26.3,0.214,0.55,11.9,80.0,0.186,Smoothie King Center,93120
1,Lg Rank,21,8,18,18,18.0,8.0,18.0,12.0,22.0,9.0,2.0,28.0,17.0,19.0,1.0,4.0,25.0,18.0,2.0,11.0,,6
