,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19730,3160,6608,0.478,627,1752,0.358,2533,4856,0.522,1342,1888,0.711,938,2475,3413,1958,784,461,1197,1716,8289
1,Team/G,,240.6,38.5,80.6,0.478,7.6,21.4,0.358,30.9,59.2,0.522,16.4,23.0,0.711,11.4,30.2,41.6,23.9,9.6,5.6,14.6,20.9,101.1
2,Lg Rank,,26,4,24,4.0,10,9,16.0,10,23,2.0,18,9,27.0,15,17,18,4,1,7,14,24,9
3,Year/Year,,-0.5%,4.3%,-0.9%,0.024,-1.8%,-2.1%,0.001,5.9%,-0.4%,0.031,3.3%,-1.2%,0.031,-5.6%,2.5%,0.1%,13.8%,13.5%,17.8%,9.6%,-1.3%,3.6%
4,Opponent,82.0,19730,2834,6397,0.443,627,1682,0.373,2207,4715,0.468,1465,1956,0.749,891,2315,3206,1812,606,335,1319,1712,7760
5,Opponent/G,,240.6,34.6,78.0,0.443,7.6,20.5,0.373,26.9,57.5,0.468,17.9,23.9,0.749,10.9,28.2,39.1,22.1,7.4,4.1,16.1,20.9,94.6
6,Lg Rank,,26,3,3,10.0,23,18,26.0,1,2,6.0,25,24,13.0,10,1,2,14,8,4,1,7,4
7,Year/Year,,-0.5%,0.1%,1.0%,-0.004,9.7%,7.4%,0.008,-2.3%,-1.1%,-0.006,-5.7%,-6.2%,0.003,0.7%,-2.6%,-1.7%,6.6%,23.2%,-8.9%,9.9%,-1.6%,-0.4%
