Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,23.0,CHO,NBA,PF,18,0,3.5,0.2,0.5,0.444,0.0,0.1,0.0,0.2,0.4,0.5,0.444,0.4,0.6,0.636,0.2,0.4,0.6,0.1,0.0,0.0,0.2,0.4,0.8
2021-22,24.0,CHO,NBA,C,15,0,8.9,1.5,2.3,0.657,0.0,0.0,,1.5,2.3,0.657,0.657,0.5,0.7,0.727,1.0,1.1,2.1,0.3,0.3,0.7,0.7,1.5,3.6
Career,,,NBA,,33,0,5.9,0.8,1.3,0.614,0.0,0.0,0.0,0.8,1.3,0.628,0.614,0.5,0.7,0.682,0.6,0.7,1.3,0.2,0.1,0.3,0.4,0.9,2.1
