,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2019-20,24.0,WAS,NBA,C,27,437,11.3,0.551,0.026,0.5,10.1,16.9,13.4,5.7,1.0,2.4,14.5,15.8,0.3,0.2,0.5,0.054,-4.1,-1.5,-5.6,-0.4
1,2020-21,25.0,WAS,NBA,C,1,6,-40.6,0.0,1.0,0.0,17.7,0.0,8.8,18.7,0.0,0.0,83.3,41.4,-0.1,0.0,-0.1,-1.113,-40.1,-7.1,-47.1,-0.1
2,Career,,,NBA,,28,443,10.6,0.547,0.034,0.496,10.2,16.7,13.3,5.9,0.9,2.4,16.9,16.1,0.2,0.2,0.4,0.038,-4.6,-1.6,-6.2,-0.5
