Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,24.0,CHO,NBA,SF,18.0,1.0,17.6,2.1,4.7,0.44,1.1,2.1,0.541,0.9,2.6,0.362,0.56,0.9,1.2,0.81,0.6,1.6,2.1,1.3,0.7,0.4,0.8,1.8,6.2
2020-21,25.0,CHO,NBA,SF,53.0,3.0,15.4,1.8,4.8,0.375,0.6,2.4,0.248,1.2,2.5,0.496,0.436,0.8,1.2,0.641,0.6,2.1,2.7,1.3,0.7,0.2,0.6,1.2,5.0
2021-22,26.0,MIA,NBA,SF,8.0,0.0,13.3,1.8,3.8,0.467,0.4,1.6,0.231,1.4,2.1,0.647,0.517,0.4,0.8,0.5,0.6,1.8,2.4,0.5,0.6,0.5,0.4,1.9,4.3
Career,,,NBA,,79.0,4.0,15.7,1.9,4.7,0.397,0.7,2.2,0.309,1.2,2.5,0.477,0.47,0.8,1.2,0.67,0.6,1.9,2.5,1.2,0.7,0.3,0.6,1.4,5.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHO,NBA,,71.0,4.0,16.0,1.9,4.8,0.391,0.7,2.3,0.315,1.2,2.5,0.461,0.466,0.8,1.2,0.682,0.6,1.9,2.5,1.3,0.7,0.3,0.7,1.3,5.3
1 season,,MIA,NBA,,8.0,0.0,13.3,1.8,3.8,0.467,0.4,1.6,0.231,1.4,2.1,0.647,0.517,0.4,0.8,0.5,0.6,1.8,2.4,0.5,0.6,0.5,0.4,1.9,4.3
