,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,20005,3064,6900,0.444,806,2342,0.344,2258,4558,0.495,1454,1831,0.794,751,2781,3532,1813,560,306,1047,1595,8388
1,Team/G,,244.0,37.4,84.1,0.444,9.8,28.6,0.344,27.5,55.6,0.495,17.7,22.3,0.794,9.2,33.9,43.1,22.1,6.8,3.7,12.8,19.5,102.3
2,Lg Rank,,1,22,18,20.0,7,5,23.0,26,27,12.0,12,21,3.0,26,9,19,18,26,29,2,8,16
3,Year/Year,,0.6%,-5.9%,-1.9%,-0.019,10.1%,12.5%,-0.007,-10.5%,-8.0%,-0.014,4.9%,-0.7%,0.042,-12.5%,6.6%,1.9%,-1.8%,-15.5%,-17.5%,-1.4%,-3.0%,-2.8%
4,Opponent,82.0,20005,3144,6971,0.451,743,2170,0.342,2401,4801,0.5,1382,1873,0.738,868,2887,3755,1800,617,363,1142,1757,8413
5,Opponent/G,,244.0,38.3,85.0,0.451,9.1,26.5,0.342,29.3,58.5,0.5,16.9,22.8,0.738,10.6,35.2,45.8,22.0,7.5,4.4,13.9,21.4,102.6
6,Lg Rank,,1,14,18,15.0,22,26,9.0,11,5,19.0,11,12,4.0,16,26,24,14,11,8,18,8,14
7,Year/Year,,0.6%,0.9%,0.6%,0.001,0.3%,6.7%,-0.022,1.1%,-1.9%,0.015,-2.3%,-0.3%,-0.015,-13.7%,3.9%,-0.8%,-1.6%,2.5%,15.6%,-14.7%,-3.2%,0.3%
