,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19955,3013,6639,0.454,608,1620,0.375,2405,5019,0.479,1653,2089,0.791,864,2291,3155,1593,529,272,1071,1965,8287
1,Team/G,,243.4,36.7,81.0,0.454,7.4,19.8,0.375,29.3,61.2,0.479,20.2,25.5,0.791,10.5,27.9,38.5,19.4,6.5,3.3,13.1,24.0,101.1
2,Lg Rank,,1,5,8,15.0,3,4,7.0,25,22,13.0,14,22,2.0,20,26,29,21,26,28,2,25,4
3,Year/Year,,0.8%,2.1%,-0.3%,0.01,-6.2%,-3.6%,-0.01,4.4%,0.9%,0.016,1.7%,-0.6%,0.017,2.4%,-6.3%,-4.0%,-4.6%,-14.8%,-14.2%,-1.5%,4.7%,1.3%
4,Opponent,82.0,19955,3164,6448,0.491,508,1363,0.373,2656,5085,0.522,1696,2267,0.748,835,2539,3374,1938,518,359,1165,1834,8532
5,Opponent/G,,243.4,38.6,78.6,0.491,6.2,16.6,0.373,32.4,62.0,0.522,20.7,27.6,0.748,10.2,31.0,41.1,23.6,6.3,4.4,14.2,22.4,104.0
6,Lg Rank,,1,28,13,30.0,24,19,26.0,28,9,30.0,24,23,22.0,5,25,18,28,2,10,17,21,29
7,Year/Year,,0.8%,1.0%,-3.9%,0.024,16.8%,11.5%,0.017,-1.6%,-7.3%,0.03,5.3%,4.7%,0.004,-15.7%,-6.7%,-9.1%,6.8%,2.2%,-0.3%,-1.4%,2.2%,2.7%
