Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,19.0,POR,NBA,SG,20,141,11.1,0.535,0.46,0.254,2.3,7.4,4.9,13.7,0.3,0.0,13.6,24.3,0.0,0.0,0.1,0.02,-1.5,-3.7,-5.3,-0.1
2019-20,20.0,POR,NBA,SG,70,1449,9.0,0.502,0.422,0.172,1.8,9.1,5.5,9.2,0.9,0.6,9.6,18.7,0.0,0.1,0.2,0.005,-2.6,-1.9,-4.5,-0.9
2020-21,21.0,POR,NBA,SG,64,1104,12.3,0.589,0.703,0.142,1.3,12.5,6.8,11.4,0.8,0.6,9.2,18.3,1.5,0.3,1.8,0.078,0.6,-1.8,-1.3,0.2
2021-22,22.0,POR,NBA,SG,9,208,20.3,0.662,0.573,0.052,1.0,9.2,5.2,14.0,1.2,0.5,8.4,22.1,0.7,0.0,0.7,0.171,3.6,-0.8,2.8,0.3
Career,,,NBA,,163,2902,11.2,0.549,0.54,0.155,1.6,10.3,5.9,10.6,0.8,0.6,9.6,19.0,2.2,0.5,2.8,0.046,-0.9,-1.9,-2.8,-0.6
