,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,2668,6169,0.432,542,1575,0.344,2126,4594,0.463,1748,2206,0.792,868,2418,3286,1489,615,357,1173,1890,7626
1,Team/G,,242.7,32.5,75.2,0.432,6.6,19.2,0.344,25.9,56.0,0.463,21.3,26.9,0.792,10.6,29.5,40.1,18.2,7.5,4.4,14.3,23.0,93.0
2,Lg Rank,,5,30,30,25.0,7,6,24.0,30,30,24.0,7,10,2.0,28,18,28,29,16,19,16,20,25
3,Year/Year,,0.5%,-3.1%,-2.4%,-0.003,20.7%,23.0%,-0.006,-7.7%,-8.9%,0.006,13.7%,9.5%,0.029,-10.1%,-1.4%,-3.8%,-16.1%,-15.3%,-13.1%,-0.8%,10.6%,1.8%
4,Opponent,82.0,19905,2768,6284,0.44,391,1071,0.365,2377,5213,0.456,1637,2202,0.743,972,2416,3388,1540,549,398,1142,1883,7564
5,Opponent/G,,242.7,33.8,76.6,0.44,4.8,13.1,0.365,29.0,63.6,0.456,20.0,26.9,0.743,11.9,29.5,41.3,18.8,6.7,4.9,13.9,23.0,92.2
6,Lg Rank,,5,7,4,10.0,2,2,23.0,8,10,8.0,19,21,3.0,15,12,13,2,4,14,20,14,5
7,Year/Year,,0.5%,3.6%,1.7%,0.008,18.8%,5.6%,0.041,1.5%,0.9%,0.003,21.3%,22.3%,-0.007,12.1%,-0.3%,3.0%,-6.6%,-5.7%,-22.3%,-12.2%,5.0%,7.7%
