,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,34,48,36,46,-1.59,0.28,-1.3,101.6,103.3,88.0,0.317,0.226,0.471,14.3,25.5,0.24,0.472,13.1,74.6,0.247,Toyota Center,636110
1,Lg Rank,22,8,20,20,20.0,3.0,19.0,29.0,6.0,25.0,22.0,11.0,27.0,23.0,24.0,21.0,6.0,24.0,7.0,16.0,,28
