,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3076,6792,0.453,554,1598,0.347,2522,5194,0.486,1141,1565,0.729,822,2607,3429,1692,647,314,1221,1714,7847
1,Team/G,,240.9,37.5,82.8,0.453,6.8,19.5,0.347,30.8,63.3,0.486,13.9,19.1,0.729,10.0,31.8,41.8,20.6,7.9,3.8,14.9,20.9,95.7
2,Lg Rank,,25,17,20,14.0,22,22,16.0,12,10,17.0,30,30,25.0,25,24,25,23,12,29,22,19,25
3,Year/Year,,-1.0%,1.8%,0.1%,0.007,-1.6%,0.1%,-0.006,2.6%,0.1%,0.012,-12.7%,-8.7%,-0.033,3.5%,-1.8%,-0.6%,-2.0%,2.7%,-10.3%,-0.1%,2.1%,-0.8%
4,Opponent,82.0,19755,3112,6720,0.463,682,1853,0.368,2430,4867,0.499,1410,1878,0.751,825,2739,3564,1921,635,441,1185,1467,8316
5,Opponent/G,,240.9,38.0,82.0,0.463,8.3,22.6,0.368,29.6,59.4,0.499,17.2,22.9,0.751,10.1,33.4,43.5,23.4,7.7,5.4,14.5,17.9,101.4
6,Lg Rank,,25,19,6,28.0,22,16,29.0,14,7,26.0,14,13,16.0,7,21,15,23,14,24,12,30,23
7,Year/Year,,-1.0%,-0.4%,-2.1%,0.008,3.5%,4.2%,-0.003,-1.5%,-4.2%,0.014,-2.7%,-0.2%,-0.019,-4.0%,-0.3%,-1.1%,4.0%,9.3%,-0.9%,3.4%,-2.2%,-0.5%
