,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3075,6333,0.486,538,1355,0.397,2537,4978,0.51,1587,2075,0.765,869,2586,3455,1862,621,387,1280,1897,8275
1,Team/G,,242.4,37.5,77.2,0.486,6.6,16.5,0.397,30.9,60.7,0.51,19.4,25.3,0.765,10.6,31.5,42.1,22.7,7.6,4.7,15.6,23.1,100.9
2,Lg Rank,,7,9,28,2.0,19,21,1.0,13,20,2.0,12,11,18.0,21,7,9,4,7,17,28,28,11
3,Year/Year,,0.6%,3.0%,0.7%,0.011,-9.7%,-13.4%,0.016,6.2%,5.4%,0.004,-5.4%,-4.6%,-0.006,4.7%,-1.1%,0.3%,1.6%,-10.8%,2.1%,2.7%,1.8%,0.4%
4,Opponent,82.0,19880,2763,6418,0.431,507,1452,0.349,2256,4966,0.454,1626,2110,0.771,834,2249,3083,1553,585,389,1195,1820,7659
5,Opponent/G,,242.4,33.7,78.3,0.431,6.2,17.7,0.349,27.5,60.6,0.454,19.8,25.7,0.771,10.2,27.4,37.6,18.9,7.1,4.7,14.6,22.2,93.4
6,Lg Rank,,7,1,9,1.0,8,13,5.0,1,9,2.0,20,22,17.0,6,2,2,3,12,13,9,7,3
7,Year/Year,,0.6%,4.0%,1.2%,0.012,4.5%,-5.4%,0.033,3.9%,3.3%,0.002,1.3%,-2.3%,0.027,-7.2%,-1.8%,-3.3%,0.9%,-1.5%,0.0%,-8.6%,0.1%,3.4%
