Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,20.0,LAC,NBA,PG,82.0,73.0,26.5,4.2,8.7,0.476,0.6,1.7,0.367,3.5,7.0,0.503,0.512,1.9,2.4,0.8,0.7,2.1,2.8,3.3,1.2,0.5,1.7,2.1,10.8
2019-20,21.0,OKC,NBA,SG,70.0,70.0,34.7,6.8,14.5,0.471,1.2,3.6,0.347,5.6,10.9,0.512,0.514,4.1,5.1,0.807,0.7,5.2,5.9,3.3,1.1,0.7,1.9,1.7,19.0
2020-21,22.0,OKC,NBA,SG,35.0,35.0,33.7,8.2,16.1,0.508,2.0,4.9,0.418,6.2,11.3,0.547,0.571,5.3,6.5,0.808,0.5,4.2,4.7,5.9,0.8,0.7,3.0,2.0,23.7
2021-22,23.0,OKC,NBA,PG,21.0,21.0,35.1,7.4,18.0,0.41,2.0,6.6,0.297,5.4,11.4,0.475,0.464,5.1,6.4,0.806,0.5,4.2,4.8,5.1,1.0,0.6,2.4,2.0,21.9
Career,,,NBA,,208.0,199.0,31.3,6.1,12.9,0.472,1.2,3.4,0.358,4.9,9.5,0.512,0.518,3.5,4.4,0.805,0.6,3.7,4.4,3.9,1.1,0.6,2.1,1.9,16.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,OKC,NBA,,126.0,126.0,34.5,7.3,15.5,0.47,1.6,4.4,0.356,5.7,11.1,0.515,0.521,4.6,5.7,0.807,0.6,4.8,5.4,4.3,1.0,0.7,2.3,1.8,20.8
1 season,,LAC,NBA,,82.0,73.0,26.5,4.2,8.7,0.476,0.6,1.7,0.367,3.5,7.0,0.503,0.512,1.9,2.4,0.8,0.7,2.1,2.8,3.3,1.2,0.5,1.7,2.1,10.8
