Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,23.0,WAS,NBA,SG,18.0,0.0,12.6,1.3,3.1,0.429,1.1,2.6,0.413,0.3,0.6,0.5,0.598,1.7,1.9,0.912,0.3,1.0,1.3,0.6,0.4,0.1,0.4,1.8,5.4
2020-21,24.0,WAS,NBA,SG,64.0,24.0,16.2,1.5,3.7,0.409,1.2,3.1,0.384,0.3,0.6,0.538,0.57,1.3,1.5,0.884,0.3,1.1,1.4,0.4,0.5,0.1,0.2,1.7,5.5
2021-22,25.0,HOU,NBA,SG,12.0,7.0,28.8,4.3,8.8,0.481,3.2,7.6,0.418,1.1,1.3,0.867,0.66,1.8,2.3,0.778,0.8,2.3,3.1,0.3,0.8,0.5,0.3,2.7,13.4
Career,,,NBA,,94.0,31.0,17.1,1.8,4.2,0.431,1.4,3.6,0.397,0.4,0.7,0.609,0.598,1.4,1.7,0.872,0.3,1.2,1.6,0.4,0.5,0.1,0.2,1.8,6.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,WAS,NBA,,82.0,24.0,15.4,1.5,3.6,0.413,1.2,3.0,0.389,0.3,0.6,0.531,0.575,1.4,1.6,0.891,0.3,1.1,1.4,0.4,0.5,0.1,0.2,1.7,5.5
1 season,,HOU,NBA,,12.0,7.0,28.8,4.3,8.8,0.481,3.2,7.6,0.418,1.1,1.3,0.867,0.66,1.8,2.3,0.778,0.8,2.3,3.1,0.3,0.8,0.5,0.3,2.7,13.4
