,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3094,6847,0.452,878,2533,0.347,2216,4314,0.514,1671,2407,0.694,930,2601,3531,1821,821,430,1307,1790,8737
1,Team/G,,241.8,37.7,83.5,0.452,10.7,30.9,0.347,27.0,52.6,0.514,20.4,29.4,0.694,11.3,31.7,43.1,22.2,10.0,5.2,15.9,21.8,106.5
2,Lg Rank,,11,20,23,14.0,3,2,19.0,28,30,4.0,3,1,27.0,7,27,20,16,1,13,27,28,4
3,Year/Year,,0.1%,2.0%,0.2%,0.008,-5.9%,-5.5%,-0.002,5.6%,3.9%,0.008,9.6%,12.8%,-0.021,-2.9%,-0.9%,-1.4%,0.1%,5.7%,5.7%,-4.3%,-0.7%,2.5%
4,Opponent,82.0,19830,3200,6977,0.459,796,2206,0.361,2404,4771,0.504,1525,2018,0.756,970,2690,3660,2015,734,404,1360,1847,8721
5,Opponent/G,,241.8,39.0,85.1,0.459,9.7,26.9,0.361,29.3,58.2,0.504,18.6,24.6,0.756,11.8,32.8,44.6,24.6,9.0,4.9,16.6,22.5,106.4
6,Lg Rank,,11,22,21,19.0,28,29,21.0,12,4,24.0,23,24,15.0,30,10,21,29,29,13,1,1,25
7,Year/Year,,0.1%,3.5%,-0.1%,0.016,31.6%,17.3%,0.039,-3.3%,-6.5%,0.016,5.1%,4.5%,0.005,-0.3%,2.6%,1.8%,15.0%,1.1%,-7.6%,1.3%,6.8%,5.8%
