,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3202,7037,0.455,808,2213,0.365,2394,4824,0.496,1248,1768,0.706,872,2705,3577,1742,588,469,1102,1680,8460
1,Team/G,,241.2,39.0,85.8,0.455,9.9,27.0,0.365,29.2,58.8,0.496,15.2,21.6,0.706,10.6,33.0,43.6,21.2,7.2,5.7,13.4,20.5,103.2
2,Lg Rank,,18,18,14,15.0,12,12,12.0,18,15,18.0,28,26,30.0,11,20,15,22,22,3,11,20,21
3,Year/Year,,-0.3%,1.7%,5.1%,-0.015,62.2%,49.5%,0.029,-9.7%,-7.5%,-0.012,-11.2%,-6.4%,-0.038,8.1%,-3.8%,-1.1%,1.9%,6.3%,-11.7%,-4.6%,11.9%,3.1%
4,Opponent,82.0,19780,3108,6904,0.45,639,1864,0.343,2469,5040,0.49,1518,1940,0.782,837,2737,3574,1611,556,398,1121,1530,8373
5,Opponent/G,,241.2,37.9,84.2,0.45,7.8,22.7,0.343,30.1,61.5,0.49,18.5,23.7,0.782,10.2,33.4,43.6,19.6,6.8,4.9,13.7,18.7,102.1
6,Lg Rank,,18,6,10,7.0,1,1,3.0,20,28,5.0,19,17,27.0,14,18,15,2,5,14,19,27,5
7,Year/Year,,-0.3%,1.8%,-0.1%,0.009,5.6%,7.0%,-0.005,0.8%,-2.6%,0.016,11.9%,10.2%,0.012,4.2%,6.1%,5.6%,-2.8%,-9.1%,18.1%,5.8%,-4.9%,3.8%
