Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,20.0,HOU,NBA,SF,45,1068,14.6,0.59,0.302,0.264,7.0,17.6,12.1,6.8,1.3,3.4,9.7,15.6,1.3,0.9,2.2,0.099,-1.5,-0.4,-1.8,0.0
2021-22,21.0,HOU,NBA,SF,10,140,18.1,0.69,0.268,0.22,3.8,16.5,10.2,8.4,1.0,2.7,8.2,14.6,0.4,0.1,0.5,0.168,1.9,0.2,2.1,0.1
Career,,,NBA,,55,1208,15.0,0.601,0.298,0.259,6.6,17.5,11.9,7.0,1.3,3.3,9.5,15.5,1.7,1.0,2.7,0.107,-1.1,-0.3,-1.4,0.2
