,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17330,2754,6423,0.429,784,2288,0.343,1970,4135,0.476,1196,1543,0.775,747,2525,3272,1571,496,318,924,1237,7488
1,Team/G,,240.7,38.3,89.2,0.429,10.9,31.8,0.343,27.4,57.4,0.476,16.6,21.4,0.775,10.4,35.1,45.4,21.8,6.9,4.4,12.8,17.2,104.0
2,Lg Rank,,22,30,8,30.0,26,22,27.0,20,5,30.0,15,15,17.0,11,10,7,28,25,22,5,1,29
3,Year/Year,,0.0%,-2.7%,0.7%,-0.015,-1.5%,-1.5%,-0.0,-3.2%,1.9%,-0.025,-5.4%,-5.5%,0.001,0.8%,2.5%,2.1%,-8.8%,-16.0%,-18.6%,-0.0%,-6.1%,-3.1%
4,Opponent,72.0,17330,3039,6456,0.471,987,2649,0.373,2052,3807,0.539,1093,1390,0.786,704,2706,3410,1874,548,384,917,1343,8158
5,Opponent/G,,240.7,42.2,89.7,0.471,13.7,36.8,0.373,28.5,52.9,0.539,15.2,19.3,0.786,9.8,37.6,47.4,26.0,7.6,5.3,12.7,18.7,113.3
6,Lg Rank,,22,22,23,21.0,25,25,21.0,14,9,22.0,4,4,24.0,12,29,28,27,15,24,24,20,20
7,Year/Year,,0.0%,4.5%,3.2%,0.006,12.1%,9.5%,0.009,1.2%,-0.8%,0.011,-0.5%,-2.5%,0.015,8.1%,4.9%,5.5%,5.3%,8.7%,15.2%,-12.7%,-4.1%,4.6%
