Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015-16,19.0,IND,NBA,C,60,1367,15.4,0.531,0.026,0.228,5.5,21.0,13.3,5.0,0.9,5.1,10.3,20.9,0.8,2.3,3.1,0.109,-2.2,0.6,-1.6,0.1
2016-17,20.0,IND,NBA,C,81,2541,18.5,0.585,0.132,0.349,6.2,19.6,13.0,6.6,1.5,5.9,9.5,19.5,4.3,3.7,8.0,0.151,-0.1,1.1,1.1,2.0
2017-18,21.0,IND,NBA,C,65,1836,16.6,0.567,0.246,0.322,5.8,19.8,12.8,7.0,1.0,5.7,11.6,20.0,2.2,2.5,4.7,0.122,-0.6,0.4,-0.2,0.8
2018-19,22.0,IND,NBA,C,74,2119,18.0,0.567,0.251,0.258,5.4,22.0,13.9,8.0,1.4,8.4,10.3,20.0,1.9,4.4,6.3,0.144,0.0,2.4,2.5,2.4
2019-20,23.0,IND,NBA,C,62,1826,14.8,0.566,0.426,0.288,5.2,19.1,12.2,5.4,1.2,6.4,11.4,17.9,1.1,3.1,4.2,0.111,-1.0,1.1,0.1,1.0
2020-21,24.0,IND,NBA,C,47,1455,15.3,0.599,0.477,0.329,4.7,18.0,11.4,4.4,1.3,8.8,11.9,16.4,1.1,2.2,3.3,0.11,-1.3,1.7,0.4,0.9
2021-22,25.0,IND,NBA,C,16,466,19.8,0.658,0.542,0.331,5.9,21.9,14.2,5.1,1.2,9.1,15.1,18.0,0.8,0.8,1.6,0.169,1.5,1.6,3.1,0.6
Career,,,NBA,,405,11610,16.8,0.573,0.255,0.299,5.5,20.1,12.9,6.2,1.2,6.8,10.9,19.2,12.3,19.1,31.3,0.13,-0.6,1.3,0.6,7.7
