,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3612,7361,0.491,1087,2824,0.385,2525,4537,0.557,1339,1672,0.801,797,2990,3787,2413,625,525,1169,1757,9650
1,Team/G,,241.5,44.0,89.8,0.491,13.3,34.4,0.385,30.8,55.3,0.557,16.3,20.4,0.801,9.7,36.5,46.2,29.4,7.6,6.4,14.3,21.4,117.7
2,Lg Rank,,15,1,13,1.0,3,8,3.0,12,22,2.0,23,28,5.0,21,3,11,1,15,1,21,22,2
3,Year/Year,,0.4%,2.9%,5.4%,-0.012,17.4%,19.2%,-0.006,-2.2%,-1.6%,-0.004,-1.5%,0.2%,-0.015,15.3%,3.9%,6.1%,0.5%,-4.7%,-14.2%,-7.7%,9.3%,3.7%
4,Opponent,82.0,19805,3315,7471,0.444,955,2753,0.347,2360,4718,0.5,1535,1987,0.773,886,2750,3636,1989,630,295,1105,1601,9120
5,Opponent/G,,241.5,40.4,91.1,0.444,11.6,33.6,0.347,28.8,57.5,0.5,18.7,24.2,0.773,10.8,33.5,44.3,24.3,7.7,3.6,13.5,19.5,111.2
6,Lg Rank,,15,11,24,3.0,17,25,11.0,7,20,4.0,24,24,23.0,21,5,10,12,19,1,19,27,16
7,Year/Year,,0.4%,0.6%,1.2%,-0.003,12.0%,15.1%,-0.01,-3.4%,-5.4%,0.01,12.1%,10.0%,0.015,-0.8%,6.1%,4.3%,2.8%,-12.1%,-2.0%,-6.0%,5.6%,3.5%
