,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,34,48,34,48,-2.44,0.13,-2.31,108.3,111.0,89.9,0.303,0.265,0.497,12.7,25.2,0.236,0.509,13.0,73.5,0.272,Izod Center,621062
1,Lg Rank,20,10,22,22,21.0,11.0,21.0,16.0,24.0,23.0,16.0,3.0,17.0,10.0,22.0,15.0,21.0,18.0,16.0,29.0,,25
