,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,16040,2572,5404,0.476,435,1311,0.332,2137,4093,0.522,1293,1760,0.735,738,2105,2843,1581,540,330,1015,1297,6872
1,Team/G,,243.0,39.0,81.9,0.476,6.6,19.9,0.332,32.4,62.0,0.522,19.6,26.7,0.735,11.2,31.9,43.1,24.0,8.2,5.0,15.4,19.7,104.1
2,Lg Rank,,6,2,15,2.0,16,13,24.0,3,17,1.0,3,1,25.0,17,7,8,1,9,16,25,17,1
3,Year/Year,,1.1%,1.6%,1.5%,0.0,-18.4%,-4.4%,-0.057,6.9%,3.6%,0.016,-13.6%,-10.0%,-0.031,15.9%,-1.4%,2.6%,8.3%,10.9%,16.5%,9.0%,-6.3%,-3.1%
4,Opponent,66.0,16040,2541,5569,0.456,571,1489,0.383,1970,4080,0.483,1029,1356,0.759,730,1928,2658,1528,524,439,1028,1452,6682
5,Opponent/G,,243.0,38.5,84.4,0.456,8.7,22.6,0.383,29.8,61.8,0.483,15.6,20.5,0.759,11.1,29.2,40.3,23.2,7.9,6.7,15.6,22.0,101.2
6,Lg Rank,,6,27,26,24.0,30,30,30.0,12,11,20.0,7,7,20.0,14,6,5,27,20,30,6,1,29
7,Year/Year,,1.1%,0.1%,0.6%,-0.002,23.2%,10.4%,0.04,-5.0%,-2.5%,-0.013,-16.9%,-17.3%,0.003,5.0%,-5.1%,-2.6%,4.3%,6.6%,11.8%,13.3%,-3.2%,-1.4%
