Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,20.0,WAS,NBA,SF,54,32,23.3,2.4,5.8,0.417,1.0,3.1,0.315,1.4,2.7,0.535,0.502,0.5,0.8,0.644,0.4,4.4,4.9,1.2,0.6,0.3,0.6,2.6,6.3
2021-22,21.0,WAS,NBA,SF,15,0,21.7,2.1,4.8,0.431,0.7,2.3,0.314,1.3,2.5,0.541,0.507,1.1,1.8,0.63,1.0,4.7,5.7,1.2,0.6,0.9,0.7,1.8,6.0
Career,,,NBA,,69,32,22.9,2.3,5.6,0.419,0.9,2.9,0.315,1.4,2.6,0.536,0.503,0.7,1.0,0.639,0.5,4.5,5.0,1.2,0.6,0.4,0.6,2.4,6.3
