Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,19.0,GSW,NBA,SF,10,0,8.6,1.4,3.5,0.4,0.1,1.2,0.083,1.3,2.3,0.565,0.414,0.7,1.1,0.636,0.7,1.2,1.9,0.5,0.4,0.2,0.7,1.6,3.6
Career,,,NBA,,10,0,8.6,1.4,3.5,0.4,0.1,1.2,0.083,1.3,2.3,0.565,0.414,0.7,1.1,0.636,0.7,1.2,1.9,0.5,0.4,0.2,0.7,1.6,3.6
