,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,44,38,40,42,-0.3,-0.15,-0.45,109.8,110.1,96.2,0.281,0.297,0.531,12.9,20.4,0.22,0.528,14.2,75.9,0.22,BMO Harris Bradley Center,685303
1,Lg Rank,15,15,20,20,20.0,21.0,20.0,9.0,19.0,20.0,4.0,25.0,8.0,14.0,26.0,5.0,20.0,3.0,29.0,29.0,,24
