,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3061,6941,0.441,425,1235,0.344,2636,5706,0.462,1853,2382,0.778,1284,2546,3830,1712,594,506,1295,1786,8400
1,Team/G,,240.9,37.3,84.6,0.441,5.2,15.1,0.344,32.1,69.6,0.462,22.6,29.0,0.778,15.7,31.0,46.7,20.9,7.2,6.2,15.8,21.8,102.4
2,Lg Rank,,26,5,3,16.0,13,13,17.0,6,6,15.0,1,1,5.0,1,8,1,18,23,3,23,17,2
3,Year/Year,,-0.1%,2.1%,-0.7%,0.012,32.8%,24.2%,0.022,-1.6%,-4.8%,0.015,9.5%,1.6%,0.056,-3.7%,2.1%,0.1%,0.4%,-8.6%,-3.3%,-6.0%,-5.2%,4.9%
4,Opponent,82.0,19755,3240,7175,0.452,438,1177,0.372,2802,5998,0.467,1575,2084,0.756,1204,2388,3592,1934,710,491,1121,1936,8493
5,Opponent/G,,240.9,39.5,87.5,0.452,5.3,14.4,0.372,34.2,73.1,0.467,19.2,25.4,0.756,14.7,29.1,43.8,23.6,8.7,6.0,13.7,23.6,103.6
6,Lg Rank,,26,29,29,22.0,18,10,26.0,29,29,19.0,21,19,11.0,29,6,24,26,23,25,26,2,29
7,Year/Year,,-0.1%,0.8%,2.6%,-0.008,8.4%,1.3%,0.024,-0.2%,2.9%,-0.015,-2.9%,-1.9%,-0.007,9.5%,-2.5%,1.2%,-3.4%,0.6%,-4.1%,-4.7%,-0.7%,0.5%
