,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3036,6922,0.439,873,2410,0.362,2163,4512,0.479,1534,1941,0.79,734,2869,3603,1778,595,438,1030,1487,8479
1,Team/G,,242.1,37.0,84.4,0.439,10.6,29.4,0.362,26.4,55.0,0.479,18.7,23.7,0.79,9.0,35.0,43.9,21.7,7.3,5.3,12.6,18.1,103.4
2,Lg Rank,,9,24,16,27.0,4,4,8.0,30,28,24.0,7,11,5.0,28,4,14,19,22,12,1,3,11
3,Year/Year,,-0.3%,4.2%,-0.1%,0.018,75.3%,53.9%,0.044,-10.4%,-15.9%,0.029,9.8%,4.0%,0.042,-10.5%,2.7%,-0.3%,7.5%,19.2%,-2.2%,5.5%,-0.5%,9.8%
4,Opponent,82.0,19855,3098,6971,0.444,726,2081,0.349,2372,4890,0.485,1334,1735,0.769,726,2936,3662,1901,553,448,1103,1670,8256
5,Opponent/G,,242.1,37.8,85.0,0.444,8.9,25.4,0.349,28.9,59.6,0.485,16.3,21.2,0.769,8.9,35.8,44.7,23.2,6.7,5.5,13.5,20.4,100.7
6,Lg Rank,,9,12,18,12.0,18,23,14.0,7,15,14.0,3,4,25.0,2,29,22,23,2,21,21,14,9
7,Year/Year,,-0.3%,2.6%,1.6%,0.004,11.9%,14.6%,-0.009,0.0%,-3.1%,0.015,3.3%,3.7%,-0.003,-0.3%,1.6%,1.2%,4.7%,10.2%,1.8%,6.8%,-2.2%,3.4%
