,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,20005,3219,6844,0.47,701,1857,0.377,2518,4987,0.505,1472,1939,0.759,821,2478,3299,1945,545,357,1169,1666,8611
1,Team/G,,244.0,39.3,83.5,0.47,8.5,22.6,0.377,30.7,60.8,0.505,18.0,23.6,0.759,10.0,30.2,40.2,23.7,6.6,4.4,14.3,20.3,105.0
2,Lg Rank,,1,2,7,7.0,3,3,4.0,13,24,6.0,19,20,18.0,25,17,23,3,25,22,19,13,4
3,Year/Year,,1.4%,-3.6%,0.8%,-0.022,-4.0%,4.9%,-0.035,-3.5%,-0.6%,-0.015,-9.7%,-8.4%,-0.011,-9.8%,-5.3%,-6.4%,1.7%,13.8%,-14.6%,-3.4%,-2.7%,-4.7%
4,Opponent,82.0,20005,3309,7018,0.472,585,1595,0.367,2724,5423,0.502,1481,1964,0.754,985,2647,3632,1890,644,356,1189,1740,8684
5,Opponent/G,,244.0,40.4,85.6,0.472,7.1,19.5,0.367,33.2,66.1,0.502,18.1,24.0,0.754,12.0,32.3,44.3,23.0,7.9,4.3,14.5,21.2,105.9
6,Lg Rank,,1,30,30,25.0,26,24,21.0,28,25,27.0,11,15,7.0,27,29,29,25,26,7,11,12,29
7,Year/Year,,1.4%,2.3%,-2.1%,0.02,4.3%,0.8%,0.012,1.9%,-2.9%,0.023,-7.8%,-7.1%,-0.006,-8.9%,10.7%,4.6%,10.9%,-0.3%,-2.5%,11.6%,-2.7%,0.5%
