,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,57,25,53,29,4.23,0.18,4.41,109.7,105.0,91.3,0.286,0.274,0.525,13.6,24.1,0.222,0.488,13.0,74.8,0.206,American Airlines Center,824162
1,Lg Rank,4,26,8,8,8.0,11.0,8.0,8.0,8.0,17.0,21.0,3.0,3.0,21.0,26.0,18.0,9.0,18.0,7.0,3.0,,4
